id_dokumenta,prejeto,,placnik,prejemnik,referenca_dobro,znesek,datum_placila,zastopnik_dolznika,upnik_trr,upnik_banka,dolznik_trr,dolznik_banka
9426353,2017-04-05,23:02:50,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008209548,154.72,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9426706,2017-04-05,23:27:03,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008209564,75.70,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9426799,2017-04-05,23:32:42,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008209491,61.74,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9426904,2017-04-05,23:43:29,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008206573,23.01,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9426954,2017-04-05,23:48:52,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008209513,6.69,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9427052,2017-04-05,23:54:24,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008209530,52.66,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9427574,2017-04-06,00:16:43,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008209580,55.74,2017-05-19,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9427582,2017-04-06,00:16:44,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008209521,17.96,2017-05-19,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9427665,2017-04-06,00:22:06,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008209572,90.99,2017-05-19,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9427741,2017-04-06,00:22:23,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008209602,13.69,2017-05-19,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9427903,2017-04-06,00:33:02,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008209556,73.81,2017-05-19,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9427945,2017-04-06,00:33:12,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008209599,329.16,2017-05-26,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9428036,2017-04-06,00:38:32,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008209505,24.88,2017-05-19,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9431716,2017-04-06,09:06:08,OBČINA IZOLA,VRTEC MORJE LUCIJA - SCUOLA DELL' INFANZIA MORJE LUCIA,SI0022-0000369,2984.79,2017-05-26,Kolenc Igor,SI56012906030640482,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9432299,2017-04-06,09:31:18,OBČINA IZOLA,"NOMAGO, storitve mobilnosti in potovanj, d.o.o.",SI01013170002490,2901.75,2017-05-12,Kolenc Igor,SI56051008010759620,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9432329,2017-04-06,09:31:24,OBČINA IZOLA,"ISAN 12, podjetje za gradnjo in vzdrževanje objektov d.o.o.",SI0012-2017,8588.19,2017-05-08,Kolenc Igor,SI56101000029020649,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9433023,2017-04-06,09:48:14,OBČINA IZOLA,"EMBY, izdelava, montaža, vzdrževanje elektronskih naprav in trgovina, d.o.o.",SI00751-43-2017,251.44,2017-05-08,Kolenc Igor,SI56101000032528654,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9433173,2017-04-06,09:52:56,OBČINA IZOLA,"CVETLIČARNA MIMI, NADA JERMAN S.P.",SI0058-0000112,6.00,2017-05-12,Kolenc Igor,SI56101000035407420,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9433264,2017-04-06,09:58:13,OBČINA IZOLA,Ozara Slovenija nacionalno združenje za kakovost življenja,SI120030401204294,240.43,2017-05-26,Kolenc Igor,SI56350010001158286,BFKKSI22XXX,SI56012400100006381,BSLJSI2XXXX
9436301,2017-04-06,10:54:58,OBČINA IZOLA,"PRIZMA PONIKVE, posebni socialno varstveni zavod",SI128804017005550,697.93,2017-05-26,Kolenc Igor,SI56011006030300010,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9437497,2017-04-06,11:39:09,OBČINA IZOLA,EPIK konzultiranje d.o.o.,,4270.00,,Kolenc Igor,SI56101000039821793,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9438119,2017-04-06,12:00:50,OBČINA IZOLA,Rdeči križ Slovenije – Območno združenje Izola Croce rossa della Slovenia – Associazione territoriale di Isola,SI00201773,3468.96,2017-05-19,Kolenc Igor,SI56101000029190108,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9438816,2017-04-06,12:31:07,OBČINA IZOLA,"GIARDINO D INFANZIA DELFINO BLU, CAPODISTRIA VRTEC DELFINO BLU KOPER",SI0031-0004125,1158.98,2017-05-26,Kolenc Igor,SI56012506030635943,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9439452,2017-04-06,12:55:06,OBČINA IZOLA,MIKROGRAFIJA trgovina d.o.o.,SI121731000105000,198.86,2017-05-26,Kolenc Igor,SI56029710011366479,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9441477,2017-04-06,13:20:49,OBČINA IZOLA,"A1 Slovenija, telekomunikacijske storitve, d. d.",SI121704013110883,258.32,2017-05-26,Kolenc Igor,SI56290000159800373,BACXSI22XXX,SI56012400100006381,UJPLSI2DICL
9444183,2017-04-06,14:18:58,OBČINA IZOLA,CENTER ZA VARSTVO IN DELO GOLOVEC,SI00422-1001782,1388.57,2017-05-26,Kolenc Igor,SI56011006030269746,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9444623,2017-04-06,14:32:08,OBČINA IZOLA,VRTEC SEŽANA,SI0000-220326-0012025,1264.17,2017-05-26,Kolenc Igor,SI56013116030641490,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9446344,2017-04-06,15:44:52,OBČINA IZOLA,MINISTRSTVO ZA JAVNO UPRAVO,SI2831305-7130007-90217917,151.27,,Kolenc Igor,SI56011006300109972,BSLJSI2XICL,SI56012400100006381,UJPLSI2DICL
9446501,2017-04-06,15:28:54,OBČINA IZOLA,SKAT - Trgovina d.o.o.,SI004412-1001267,993.17,2017-05-26,Kolenc Igor,SI56101000000034915,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9448871,2017-04-06,18:15:09,OBČINA IZOLA,"VERLAG DASHOFER, založba, d.o.o.",SI00317100633-08589,155.79,,Kolenc Igor,SI56290000055173263,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
9448875,2017-04-06,18:15:09,OBČINA IZOLA,Banka Intesa Sanpaolo d.d.,SI99,0.45,,Kolenc Igor,SI56101111020304044,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9449522,2017-04-06,18:16:17,OBČINA IZOLA,DRUŠTVO ZA DUŠEVNO ZDRAVJE IN KREATIVNO PREŽIVLJANJE PROSTEGA ČASA ''VEZI'',SI0073-0000747,575.21,2017-05-26,Kolenc Igor,SI56051008000031614,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9452341,2017-04-07,07:51:53,OBČINA IZOLA,OBALNI DOM UPOKOJENCEV KOPER - CASA COSTIERA DEL PENSIONATO CAPODISTRIA,SI00010117000753,158.34,2017-05-26,Kolenc Igor,SI56011006030266060,UJPLSI2DICL,SI56012400100006381,UJPLSI2DICL
9452739,2017-04-07,08:13:48,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701164982,13.01,2017-05-11,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9452784,2017-04-07,08:13:55,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701164346,8.86,2017-05-19,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9452831,2017-04-07,08:14:02,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701167108,13.01,2017-05-08,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9452884,2017-04-07,08:14:10,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701187176,34.74,2017-05-11,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9452891,2017-04-07,08:14:12,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701217660,13.01,2017-05-19,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9452940,2017-04-07,08:14:20,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701190738,13.02,2017-05-08,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9453015,2017-04-07,08:19:32,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701189756,19.07,2017-05-08,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9454280,2017-04-07,09:01:20,OBČINA IZOLA,ZDRAVSTVENI DOM PIRAN POLIAMBULATORIO PIRANO,SI0016039-17000528,56.70,,Kolenc Igor,SI56012906030923140,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9456909,2017-04-07,10:12:46,OBČINA IZOLA,"VZGOJNO IZOBRAŽEVALNI ZAVOD VRTEC MAVRICA IZOLA ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE ASILO ""MAVRICA"" ISOLA",SI0021-0001200,79963.57,2017-05-05,Kolenc Igor,SI56012406030635269,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9456910,2017-04-07,10:14:06,OBČINA IZOLA,"VZGOJNO IZOBRAŽEVALNI ZAVOD VRTEC MAVRICA IZOLA ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE ASILO ""MAVRICA"" ISOLA",SI0022-0001200,1056.35,2017-05-05,Kolenc Igor,SI56012406030635269,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9457220,2017-04-07,10:25:15,OBČINA IZOLA,"Center za komunikacijo, sluh in govor Portorož - Centro per la comunicazione, l'udito e la pronuncia Portorose",SI00280-0000602,454.85,2017-05-26,Kolenc Igor,SI56011006030690726,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9457223,2017-04-07,10:25:19,OBČINA IZOLA,"Center za komunikacijo, sluh in govor Portorož - Centro per la comunicazione, l'udito e la pronuncia Portorose",SI00283-0000602,1985.48,2017-05-26,Kolenc Igor,SI56011006030690726,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9457227,2017-04-07,10:25:22,OBČINA IZOLA,"Center za komunikacijo, sluh in govor Portorož - Centro per la comunicazione, l'udito e la pronuncia Portorose",SI00287-0000602,1402.63,,Kolenc Igor,SI56011006030690726,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9457340,2017-04-07,10:28:41,OBČINA IZOLA,"TZ IZOLA - Turistično združenje Izola, g.i.z.",SI002-17,6822.56,,Kolenc Igor,SI56101000029182833,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9457721,2017-04-07,10:39:41,OBČINA IZOLA,"TZ IZOLA - Turistično združenje Izola, g.i.z.",SI002-17,6822.56,,Kolenc Igor,SI56101000029182833,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9458199,2017-04-07,11:06:15,OBČINA IZOLA,"TZ IZOLA - Turistično združenje Izola, g.i.z.",SI002,6822.56,2017-05-08,Kolenc Igor,SI56101000029182833,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9458890,2017-04-07,11:36:10,OBČINA IZOLA,SCUOLA ELEMENTARE DANTE ALIGHIERI ISOLA - OSNOVNA ŠOLA DANTE ALIGHIERI IZOLA,SI0000-12-0100006,25481.58,2017-05-05,Kolenc Igor,SI56012406030653602,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9458891,2017-04-07,11:36:11,OBČINA IZOLA,SCUOLA ELEMENTARE DANTE ALIGHIERI ISOLA - OSNOVNA ŠOLA DANTE ALIGHIERI IZOLA,SI0000-14-0100006,1255.68,2017-05-05,Kolenc Igor,SI56012406030653602,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9458892,2017-04-07,11:36:12,OBČINA IZOLA,SCUOLA ELEMENTARE DANTE ALIGHIERI ISOLA - OSNOVNA ŠOLA DANTE ALIGHIERI IZOLA,SI0000-15-0100006,58.29,2017-05-05,Kolenc Igor,SI56012406030653602,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9458976,2017-04-07,11:41:17,OBČINA IZOLA,SCUOLA ELEMENTARE DANTE ALIGHIERI ISOLA - OSNOVNA ŠOLA DANTE ALIGHIERI IZOLA,SI0000-13-0100006,2981.61,2017-05-05,Kolenc Igor,SI56012406030653602,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9459197,2017-04-07,11:52:44,OBČINA IZOLA,OSNOVNA ŠOLA VOJKE ŠMUC IZOLA SCUOLA ELEMENTARE VOJKA ŠMUC ISOLA,SI120001030000018,2758.64,2017-05-26,Kolenc Igor,SI56012406030653796,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9460152,2017-04-07,12:21:55,OBČINA IZOLA,"ODVETNIŠKA PISARNA MUŽINA, ŽVIPELJ IN PARTNERJI d.o.o.",SI121736000289008,279.99,2017-05-26,Kolenc Igor,SI56022870257994171,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9461330,2017-04-07,12:43:12,OBČINA IZOLA,"VZGOJNO IZOBRAŽEVALNI ZAVOD VRTEC MAVRICA IZOLA ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE ASILO ""MAVRICA"" ISOLA",SI0023-0012011,276.27,2017-05-05,Kolenc Igor,SI56012406030635269,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9462952,2017-04-07,13:08:12,OBČINA IZOLA,"Zavod za uveljavljanje pravic izvajalcev in proizvajalcev fonogramov Slovenije, k.o.",SI127903103069579,23.48,,Kolenc Igor,SI56191000011278826,SZKBSI2XXXX,SI56012400100006381,UJPLSI2DICL
9464130,2017-04-07,13:18:23,OBČINA IZOLA,"VZGOJNO IZOBRAŽEVALNI ZAVOD VRTEC MAVRICA IZOLA ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE ASILO ""MAVRICA"" ISOLA",SI0028-0001200,316.68,2017-05-05,Kolenc Igor,SI56012406030635269,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9465964,2017-04-07,14:20:52,OBČINA IZOLA,CENTER ZA SOCIALNO DELO SEŽANA,SI0026-0000562,1030.03,2017-05-26,Kolenc Igor,SI56011006030305733,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9466200,2017-04-07,14:30:36,OBČINA IZOLA,"A1 Slovenija, telekomunikacijske storitve, d. d.",SI000090351148-88807110,1.00,2017-05-19,Kolenc Igor,SI56029220050478116,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9466471,2017-04-07,14:41:29,OBČINA IZOLA,"COPIA BIRO, prodaja, servis, fotokopiranje d.o.o.",,828.58,,Kolenc Igor,SI56610000005360179,HDELSI22XXX,SI56012400100006381,BSLJSI2XXXX
9468177,2017-04-07,17:03:53,OBČINA IZOLA,ZASEBNI ZDRAVSTVENI ZAVOD PEŠIĆ - IZOLA,SI0021-17,56.70,2017-05-26,Kolenc Igor,SI56101000037986262,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9469798,2017-04-07,17:32:22,OBČINA IZOLA,ZAVOD ZA SOCIALNO OSKRBO PRISTAN,SI128804017300357,1316.40,2017-05-26,Kolenc Igor,SI56022420091156182,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9470360,2017-04-07,17:33:30,OBČINA IZOLA,Banka Intesa Sanpaolo d.d.,SI051538-29250-0000772509,30.80,2017-05-15,Kolenc Igor,SI56101111020304044,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9470459,2017-04-07,17:33:41,OBČINA IZOLA,"ARRIVA DOLENJSKA IN PRIMORSKA, družba za prevoz potnikov, d.o.o.",SI007-1700148,13556.10,,Kolenc Igor,SI56031351000007275,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9472078,2017-04-08,00:26:36,OBČINA IZOLA,"PETROL, Slovenska energetska družba, d.d., Ljubljana",SI05700482115142,15823.96,2017-06-02,Kolenc Igor,SI56290000101824249,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
9472095,2017-04-08,00:26:40,OBČINA IZOLA,"PETROL, Slovenska energetska družba, d.d., Ljubljana",SI05700482113069,1212.25,2017-05-12,Kolenc Igor,SI56290000101824249,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
9472777,2017-04-08,12:45:35,OBČINA IZOLA,ARUS - RAČUNALNIŠTVO IN UPRAVLJANJE ALEN ŽUŽEK S.P.,SI120020171015436,9.75,2017-05-19,Kolenc Igor,SI56610000013755626,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9472781,2017-04-08,12:45:35,OBČINA IZOLA,ARUS - RAČUNALNIŠTVO IN UPRAVLJANJE ALEN ŽUŽEK S.P.,SI120020171013220,9.13,2017-05-19,Kolenc Igor,SI56610000013755626,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9472782,2017-04-08,12:45:35,OBČINA IZOLA,ARUS - RAČUNALNIŠTVO IN UPRAVLJANJE ALEN ŽUŽEK S.P.,SI120020171014987,9.13,2017-05-19,Kolenc Igor,SI56610000013755626,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9472783,2017-04-08,12:45:35,OBČINA IZOLA,ARUS - RAČUNALNIŠTVO IN UPRAVLJANJE ALEN ŽUŽEK S.P.,SI120020171014995,9.13,2017-05-19,Kolenc Igor,SI56610000013755626,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9472795,2017-04-08,12:45:37,OBČINA IZOLA,ARUS - RAČUNALNIŠTVO IN UPRAVLJANJE ALEN ŽUŽEK S.P.,SI120020171013824,9.13,2017-05-19,Kolenc Igor,SI56610000013755626,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9472807,2017-04-08,12:45:39,OBČINA IZOLA,ARUS - RAČUNALNIŠTVO IN UPRAVLJANJE ALEN ŽUŽEK S.P.,SI120020171017978,8.96,2017-05-19,Kolenc Igor,SI56610000013755626,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9472808,2017-04-08,12:45:39,OBČINA IZOLA,ARUS - RAČUNALNIŠTVO IN UPRAVLJANJE ALEN ŽUŽEK S.P.,SI120020171013697,9.13,2017-05-19,Kolenc Igor,SI56610000013755626,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9472812,2017-04-08,12:45:39,OBČINA IZOLA,ARUS - RAČUNALNIŠTVO IN UPRAVLJANJE ALEN ŽUŽEK S.P.,SI120020171015746,9.13,2017-05-19,Kolenc Igor,SI56610000013755626,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9472819,2017-04-08,12:45:40,OBČINA IZOLA,ARUS - RAČUNALNIŠTVO IN UPRAVLJANJE ALEN ŽUŽEK S.P.,SI120020171013956,9.13,2017-05-19,Kolenc Igor,SI56610000013755626,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9472823,2017-04-08,12:45:40,OBČINA IZOLA,ARUS - RAČUNALNIŠTVO IN UPRAVLJANJE ALEN ŽUŽEK S.P.,SI120020171013212,9.13,2017-05-19,Kolenc Igor,SI56610000013755626,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9483215,2017-04-10,13:02:00,OBČINA IZOLA,"TALPAS, informacijske storitve d.o.o.",SI001700359,36.60,2017-05-11,Kolenc Igor,SI56610000012624509,HDELSI22XXX,SI56012400100006381,BSLJSI2XXXX
9483991,2017-04-10,13:06:20,OBČINA IZOLA,ZDRAVSTVENI DOM PIRAN POLIAMBULATORIO PIRANO,SI0016039-17000564,56.70,2017-05-26,Kolenc Igor,SI56012906030923140,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9484331,2017-04-10,13:20:30,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI127039775012845,411.55,2017-05-11,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
9484358,2017-04-10,13:20:34,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI127039204012843,74.83,2017-05-11,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
9484359,2017-04-10,13:20:34,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI127039189012841,159.03,2017-05-11,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
9484362,2017-04-10,13:20:35,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI127039185012847,2413.78,2017-05-11,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
9484363,2017-04-10,13:20:35,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI127039182012846,309.33,2017-05-11,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
9484456,2017-04-10,13:25:55,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI127038368012845,509.05,2017-05-11,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
9485709,2017-04-10,13:59:25,OBČINA IZOLA,PROSTOVOLJNO GASILSKO DRUŠTVO KORTE,SI006-2017,1774.24,2017-05-08,Kolenc Igor,SI56101000029032483,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9486875,2017-04-10,14:03:49,OBČINA IZOLA,MINISTRSTVO ZA FINANCE UPRAVA REPUBLIKE SLOVENIJE ZA JAVNA PLAČILA,SI99,103.68,,Kolenc Igor,SI56012400000633373,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9487166,2017-04-10,14:04:39,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI121217201702951,21862.09,,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9490196,2017-04-10,14:40:46,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-17000907,133.34,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9490335,2017-04-10,14:43:20,OBČINA IZOLA,ZDRAVSTVENI DOM PIRAN POLIAMBULATORIO PIRANO,SI0016039-17000591,56.70,2017-05-26,Kolenc Igor,SI56012906030923140,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9490469,2017-04-10,14:46:35,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI127035543012842,20.72,2017-05-11,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
9490568,2017-04-10,14:46:52,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-17000918,183.97,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9490865,2017-04-10,14:52:34,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-17000920,125.51,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9492253,2017-04-10,15:15:32,OBČINA IZOLA,"OTOK, zavod za razvijanje filmske kulture Ljubljana",SI001-2017,7161.16,2017-05-19,Kolenc Igor,SI56101000046894160,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9494818,2017-04-10,17:08:35,OBČINA IZOLA,NOVI PARADOKS - SLOVENSKO DRUŠTVO ZA KAKOVOST ŽIVLJENJA,SI0077-0000599,582.78,,Kolenc Igor,SI56020530253801366,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9495453,2017-04-10,18:10:36,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123100009925655,17.25,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9495503,2017-04-10,18:15:54,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123100009925663,155.07,,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9495873,2017-04-10,19:44:30,OBČINA IZOLA,SERVIS BARUCA VALTER SILVANO S.P.,SI0017000175,103.70,2017-05-26,Kolenc Igor,SI56101000035584154,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9496461,2017-04-10,20:52:41,OBČINA IZOLA,"ELEKTRO PRIMORSKA podjetje za distribucijo električne energije, d.d.",SI01926315259041-7,5437.52,2017-06-02,Kolenc Igor,SI56047500000510950,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9497336,2017-04-10,22:53:04,OBČINA IZOLA,"Grafično oblikovanje MOARE, Irena Kresevič, s.p.",SI0008-17,35.00,2017-05-12,Kolenc Igor,SI56101000046418181,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
